player,team,competition_name,season_name,50/50,Bad Behaviour,Ball Receipt*,Ball Recovery,Block,Carry,Clearance,Dispossessed,Dribble,Dribbled Past,Duel,Error,Foul Committed,Foul Won,Goal Keeper,Injury Stoppage,Interception,Miscontrol,Offside,Own Goal Against,Own Goal For,Pass,Player Off,Player On,Pressure,Shield,Shot,Substitution
Jessica Wooley,Bristol City WFC,FA Women's Super League,2020/2021,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Jessie Alexandra Fleming,Canada Women's,Women's World Cup,2019,0.0,0.0,226.0,30.0,8.0,198.0,0.0,13.0,11.0,4.0,16.0,0.0,1.0,5.0,0.0,0.0,2.0,10.0,0.0,0.0,0.0,198.0,0.0,0.0,79.0,0.0,3.0,0.0
Jessie Alexandra Fleming,Canada Women's,Women's World Cup,2023,0.0,0.0,97.0,17.0,2.0,81.0,0.0,1.0,8.0,6.0,16.0,0.0,3.0,3.0,0.0,0.0,4.0,8.0,0.0,0.0,0.0,106.0,0.0,0.0,56.0,0.0,0.0,0.0
Jessie Alexandra Fleming,Chelsea FCW,FA Women's Super League,2020/2021,0.0,0.0,293.0,29.0,11.0,253.0,1.0,8.0,15.0,7.0,22.0,0.0,4.0,2.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,282.0,0.0,0.0,133.0,0.0,5.0,1.0
Jessika Rebecca Macayan Cowart,Philippines Women's,Women's World Cup,2023,0.0,0.0,64.0,15.0,7.0,55.0,10.0,2.0,0.0,1.0,6.0,1.0,3.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,86.0,0.0,0.0,20.0,0.0,1.0,1.0
Jiahui Lou,China PR Women's,Women's World Cup,2019,0.0,0.0,18.0,5.0,2.0,17.0,1.0,0.0,3.0,1.0,4.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,14.0,0.0,0.0,1.0
Jiahui Lou,China PR Women's,Women's World Cup,2023,0.0,0.0,123.0,6.0,5.0,63.0,1.0,7.0,4.0,6.0,13.0,0.0,1.0,0.0,0.0,0.0,3.0,11.0,0.0,0.0,0.0,59.0,0.0,0.0,75.0,0.0,1.0,3.0
Jiali Tang,China PR Women's,Women's World Cup,2023,0.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0
Jiaxing Dou,China PR Women's,Women's World Cup,2023,0.0,0.0,3.0,1.0,1.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0
Jill Bayings,Netherlands Women's,Women's World Cup,2023,0.0,0.0,5.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Jill Janssens,Belgium Women's,UEFA Women's Euro,2025,1.0,0.0,63.0,9.0,8.0,62.0,8.0,1.0,2.0,3.0,4.0,0.0,3.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,68.0,0.0,0.0,33.0,0.0,2.0,2.0
Jill Roord,Arsenal WFC,FA Women's Super League,2019/2020,0.0,0.0,582.0,60.0,15.0,512.0,7.0,18.0,21.0,20.0,40.0,0.0,17.0,8.0,0.0,3.0,4.0,23.0,0.0,0.0,0.0,504.0,0.0,0.0,205.0,0.0,21.0,1.0
Jill Roord,Arsenal WFC,FA Women's Super League,2020/2021,1.0,0.0,742.0,87.0,24.0,586.0,9.0,36.0,30.0,16.0,34.0,0.0,11.0,15.0,0.0,3.0,12.0,25.0,0.0,0.0,0.0,614.0,0.0,0.0,193.0,0.0,43.0,6.0
Jill Roord,Netherlands Women's,UEFA Women's Euro,2022,0.0,1.0,156.0,24.0,6.0,133.0,0.0,6.0,7.0,7.0,8.0,0.0,1.0,6.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,141.0,0.0,0.0,60.0,0.0,7.0,2.0
Jill Roord,Netherlands Women's,UEFA Women's Euro,2025,1.0,0.0,56.0,10.0,2.0,55.0,1.0,2.0,4.0,1.0,2.0,1.0,2.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,58.0,0.0,0.0,34.0,0.0,6.0,2.0
Jill Roord,Netherlands Women's,Women's World Cup,2019,0.0,0.0,91.0,19.0,2.0,84.0,0.0,3.0,5.0,2.0,15.0,0.0,5.0,2.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,98.0,0.0,0.0,46.0,0.0,4.0,0.0
Jill Roord,Netherlands Women's,Women's World Cup,2023,1.0,0.0,283.0,20.0,9.0,227.0,1.0,11.0,10.0,7.0,23.0,0.0,4.0,3.0,0.0,1.0,3.0,13.0,0.0,0.0,0.0,234.0,0.0,0.0,120.0,0.0,18.0,3.0
Jill Scott,England Women's,UEFA Women's Euro,2022,0.0,0.0,21.0,4.0,2.0,16.0,3.0,0.0,0.0,3.0,7.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,26.0,0.0,0.0,19.0,0.0,1.0,0.0
Jill Scott,England Women's,Women's World Cup,2019,0.0,0.0,350.0,35.0,11.0,262.0,10.0,9.0,9.0,10.0,34.0,0.0,13.0,7.0,0.0,0.0,8.0,13.0,0.0,0.0,0.0,338.0,0.0,0.0,122.0,0.0,13.0,1.0
Jill Scott,Everton LFC,FA Women's Super League,2020/2021,1.0,0.0,492.0,76.0,21.0,427.0,24.0,23.0,24.0,21.0,56.0,0.0,9.0,9.0,0.0,5.0,18.0,23.0,0.0,0.0,0.0,519.0,0.0,0.0,302.0,0.0,11.0,2.0
Jill Scott,Manchester City WFC,FA Women's Super League,2018/2019,3.0,0.0,855.0,114.0,45.0,759.0,20.0,25.0,41.0,30.0,97.0,0.0,28.0,22.0,0.0,3.0,30.0,27.0,1.0,0.0,0.0,925.0,0.0,0.0,377.0,0.0,21.0,6.0
Jill Scott,Manchester City WFC,FA Women's Super League,2019/2020,6.0,0.0,593.0,93.0,35.0,488.0,30.0,23.0,23.0,25.0,60.0,0.0,19.0,9.0,0.0,2.0,12.0,28.0,0.0,0.0,0.0,592.0,0.0,0.0,424.0,0.0,10.0,4.0
Jill Scott,Manchester City WFC,FA Women's Super League,2020/2021,0.0,0.0,168.0,15.0,7.0,128.0,2.0,4.0,7.0,4.0,11.0,0.0,1.0,3.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,164.0,0.0,0.0,66.0,0.0,6.0,0.0
Joana Filipa Gaspar Silva Marchão,Portugal Women's,UEFA Women's Euro,2022,0.0,0.0,81.0,9.0,3.0,78.0,7.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,126.0,0.0,0.0,8.0,0.0,1.0,1.0
Joana Filipa Gaspar Silva Marchão,Portugal Women's,UEFA Women's Euro,2025,0.0,0.0,79.0,7.0,4.0,67.0,4.0,1.0,0.0,0.0,8.0,1.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,21.0,0.0,2.0,2.0
Joana Filipa Gaspar Silva Marchão,Portugal Women's,Women's World Cup,2023,0.0,0.0,51.0,5.0,2.0,44.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,70.0,0.0,0.0,15.0,0.0,2.0,0.0
Joanna Lohman,Washington Spirit,NWSL,2018,0.0,0.0,48.0,5.0,5.0,31.0,3.0,0.0,2.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,51.0,0.0,0.0,26.0,0.0,2.0,2.0
Joanna Tynnilä,WNT Finland,UEFA Women's Euro,2025,0.0,0.0,121.0,13.0,3.0,126.0,5.0,2.0,4.0,0.0,11.0,0.0,0.0,1.0,0.0,0.0,4.0,2.0,1.0,0.0,0.0,179.0,0.0,0.0,62.0,1.0,2.0,1.0
Jodie Brett,Brighton & Hove Albion WFC,FA Women's Super League,2018/2019,1.0,0.0,189.0,27.0,9.0,162.0,3.0,5.0,6.0,4.0,11.0,0.0,3.0,6.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,188.0,0.0,0.0,76.0,0.0,7.0,1.0
Jodie Hutton,Aston Villa,FA Women's Super League,2020/2021,0.0,0.0,277.0,48.0,28.0,217.0,71.0,10.0,13.0,6.0,34.0,0.0,17.0,15.0,0.0,8.0,24.0,19.0,0.0,0.0,0.0,358.0,3.0,3.0,119.0,1.0,6.0,6.0
Jodie Taylor,England Women's,Women's World Cup,2019,0.0,0.0,83.0,5.0,0.0,28.0,0.0,4.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,34.0,0.0,0.0,22.0,0.0,6.0,0.0
Jodie Taylor,OL Reign,NWSL,2018,0.0,0.0,302.0,23.0,4.0,142.0,2.0,8.0,9.0,2.0,8.0,0.0,4.0,6.0,0.0,0.0,2.0,19.0,1.0,0.0,0.0,146.0,0.0,0.0,128.0,0.0,19.0,4.0
Jody Brown,Jamaica Women's,Women's World Cup,2019,0.0,0.0,27.0,8.0,0.0,25.0,0.0,1.0,6.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,24.0,0.0,0.0,11.0,0.0,0.0,0.0
Jody Brown,Jamaica Women's,Women's World Cup,2023,3.0,0.0,140.0,17.0,7.0,89.0,6.0,10.0,15.0,2.0,13.0,0.0,2.0,3.0,0.0,5.0,3.0,15.0,0.0,0.0,0.0,79.0,1.0,1.0,84.0,0.0,2.0,3.0
Jody Vangheluwe,Belgium Women's,UEFA Women's Euro,2022,0.0,0.0,52.0,8.0,6.0,43.0,5.0,1.0,3.0,4.0,13.0,1.0,1.0,2.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,99.0,0.0,0.0,34.0,0.0,0.0,2.0
Joely Andrews,Northern Ireland,UEFA Women's Euro,2022,0.0,0.0,5.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0
Johanna Rytting-Kaneryd,Sweden Women's,UEFA Women's Euro,2022,0.0,0.0,116.0,18.0,9.0,98.0,1.0,8.0,12.0,2.0,7.0,0.0,2.0,2.0,0.0,1.0,8.0,7.0,0.0,0.0,0.0,88.0,0.0,0.0,48.0,2.0,4.0,1.0
Johanna Rytting-Kaneryd,Sweden Women's,UEFA Women's Euro,2025,2.0,0.0,164.0,19.0,3.0,152.0,1.0,7.0,17.0,3.0,14.0,0.0,6.0,4.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,137.0,0.0,0.0,76.0,0.0,5.0,2.0
Johanna Rytting-Kaneryd,Sweden Women's,Women's World Cup,2023,2.0,0.0,260.0,46.0,22.0,200.0,4.0,14.0,25.0,12.0,17.0,0.0,3.0,1.0,0.0,1.0,6.0,12.0,0.0,0.0,0.0,190.0,0.0,0.0,145.0,0.0,2.0,6.0
Jonna Ann-Charlotte Andersson,Chelsea FCW,FA Women's Super League,2018/2019,0.0,0.0,764.0,88.0,37.0,768.0,27.0,25.0,22.0,11.0,48.0,0.0,7.0,8.0,0.0,0.0,14.0,17.0,0.0,0.0,0.0,1119.0,0.0,0.0,199.0,2.0,15.0,5.0
Jonna Ann-Charlotte Andersson,Chelsea FCW,FA Women's Super League,2019/2020,1.0,0.0,613.0,91.0,29.0,572.0,54.0,16.0,7.0,13.0,37.0,1.0,7.0,3.0,0.0,0.0,16.0,12.0,0.0,0.0,0.0,880.0,0.0,0.0,175.0,1.0,11.0,0.0
Jonna Ann-Charlotte Andersson,Chelsea FCW,FA Women's Super League,2020/2021,1.0,0.0,748.0,82.0,51.0,664.0,52.0,13.0,11.0,8.0,47.0,0.0,6.0,4.0,0.0,1.0,24.0,24.0,0.0,0.0,0.0,1061.0,0.0,0.0,207.0,3.0,7.0,5.0
Jonna Ann-Charlotte Andersson,Sweden Women's,UEFA Women's Euro,2022,1.0,0.0,61.0,9.0,5.0,57.0,1.0,2.0,1.0,1.0,11.0,0.0,1.0,0.0,0.0,2.0,6.0,4.0,0.0,0.0,0.0,112.0,1.0,1.0,34.0,0.0,1.0,1.0
Jonna Ann-Charlotte Andersson,Sweden Women's,UEFA Women's Euro,2025,0.0,0.0,89.0,23.0,11.0,94.0,9.0,5.0,5.0,2.0,15.0,0.0,3.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,180.0,0.0,0.0,34.0,0.0,1.0,1.0
Jonna Ann-Charlotte Andersson,Sweden Women's,Women's World Cup,2019,0.0,0.0,30.0,10.0,5.0,36.0,8.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,58.0,0.0,0.0,9.0,0.0,0.0,0.0
Jonna Ann-Charlotte Andersson,Sweden Women's,Women's World Cup,2023,2.0,0.0,196.0,24.0,14.0,162.0,27.0,3.0,0.0,3.0,22.0,1.0,6.0,2.0,0.0,2.0,6.0,8.0,0.0,0.0,0.0,319.0,1.0,1.0,107.0,1.0,2.0,0.0
Jordan Nobbs,Arsenal WFC,FA Women's Super League,2018/2019,0.0,0.0,452.0,57.0,9.0,404.0,1.0,7.0,30.0,5.0,15.0,0.0,5.0,10.0,0.0,0.0,9.0,18.0,0.0,0.0,1.0,386.0,0.0,0.0,146.0,0.0,35.0,2.0
Jordan Nobbs,Arsenal WFC,FA Women's Super League,2019/2020,3.0,0.0,826.0,70.0,14.0,639.0,2.0,23.0,19.0,11.0,26.0,0.0,2.0,8.0,0.0,1.0,4.0,23.0,0.0,0.0,0.0,685.0,1.0,1.0,212.0,0.0,30.0,7.0
Jordan Nobbs,Arsenal WFC,FA Women's Super League,2020/2021,2.0,0.0,751.0,75.0,14.0,622.0,1.0,16.0,18.0,16.0,20.0,0.0,9.0,5.0,0.0,2.0,6.0,31.0,2.0,0.0,0.0,665.0,0.0,0.0,156.0,0.0,31.0,6.0
Jordyn Pamela Huitema,Canada Women's,Women's World Cup,2019,0.0,0.0,39.0,3.0,3.0,32.0,0.0,4.0,4.0,3.0,9.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,22.0,0.0,0.0,25.0,0.0,1.0,0.0
Jordyn Pamela Huitema,Canada Women's,Women's World Cup,2023,0.0,0.0,134.0,15.0,10.0,69.0,4.0,7.0,6.0,1.0,9.0,0.0,1.0,6.0,0.0,1.0,4.0,7.0,0.0,0.0,0.0,65.0,1.0,1.0,51.0,0.0,12.0,1.0
Jorelyn Andrea Daniela Carabalí Martínez,Colombia Women's,Women's World Cup,2023,1.0,0.0,107.0,28.0,12.0,114.0,39.0,1.0,7.0,3.0,16.0,0.0,3.0,1.0,0.0,3.0,5.0,1.0,0.0,0.0,0.0,153.0,1.0,1.0,49.0,2.0,2.0,1.0
Jorja Fox,Chelsea FCW,FA Women's Super League,2020/2021,0.0,0.0,10.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
Josanne Potter,Reading WFC,FA Women's Super League,2018/2019,1.0,0.0,730.0,97.0,29.0,788.0,85.0,3.0,13.0,8.0,35.0,0.0,6.0,4.0,0.0,1.0,12.0,3.0,0.0,0.0,0.0,1091.0,0.0,0.0,120.0,1.0,7.0,0.0
Josanne Potter,Reading WFC,FA Women's Super League,2019/2020,0.0,0.0,274.0,58.0,16.0,293.0,58.0,1.0,9.0,6.0,19.0,0.0,4.0,5.0,0.0,1.0,4.0,3.0,0.0,0.0,0.0,423.0,0.0,0.0,73.0,2.0,4.0,1.0
Josefine Hasbo,Denmark Women's,UEFA Women's Euro,2025,0.0,0.0,54.0,6.0,2.0,47.0,1.0,0.0,0.0,4.0,15.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,66.0,0.0,0.0,52.0,0.0,0.0,1.0
Josefine Hasbo,Denmark Women's,Women's World Cup,2023,2.0,0.0,57.0,17.0,4.0,39.0,7.0,2.0,0.0,3.0,13.0,0.0,2.0,2.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,60.0,0.0,0.0,61.0,0.0,3.0,1.0
Josie Green,Tottenham Hotspur Women,FA Women's Super League,2019/2020,4.0,1.0,357.0,98.0,26.0,335.0,28.0,14.0,25.0,24.0,64.0,0.0,29.0,21.0,0.0,3.0,11.0,16.0,0.0,0.0,0.0,404.0,1.0,1.0,331.0,0.0,12.0,2.0
Josie Green,Tottenham Hotspur Women,FA Women's Super League,2020/2021,3.0,0.0,295.0,86.0,17.0,296.0,19.0,15.0,12.0,18.0,40.0,1.0,21.0,20.0,0.0,6.0,14.0,10.0,0.0,0.0,0.0,366.0,0.0,0.0,221.0,0.0,9.0,5.0
Josie Green,Wales,UEFA Women's Euro,2025,1.0,0.0,41.0,14.0,3.0,41.0,11.0,2.0,1.0,1.0,5.0,0.0,1.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,23.0,0.0,3.0,1.0
Jule Brand,Germany Women's,UEFA Women's Euro,2022,0.0,0.0,81.0,13.0,7.0,56.0,3.0,3.0,4.0,7.0,12.0,0.0,3.0,3.0,0.0,1.0,1.0,7.0,0.0,0.0,0.0,60.0,0.0,0.0,60.0,0.0,4.0,1.0
Jule Brand,Germany Women's,UEFA Women's Euro,2025,3.0,0.0,165.0,30.0,15.0,169.0,3.0,10.0,24.0,6.0,21.0,0.0,11.0,15.0,0.0,2.0,4.0,18.0,0.0,0.0,0.0,135.0,0.0,0.0,153.0,1.0,12.0,2.0
Jule Brand,Germany Women's,Women's World Cup,2023,1.0,0.0,157.0,23.0,4.0,122.0,2.0,13.0,15.0,2.0,8.0,0.0,6.0,4.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,105.0,0.0,0.0,47.0,0.0,2.0,1.0
Julia Angela Grosso,Canada Women's,Women's World Cup,2023,0.0,0.0,94.0,14.0,1.0,87.0,1.0,4.0,1.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,93.0,0.0,0.0,31.0,0.0,3.0,3.0
Julia Hickelsberger Füller,Austria Women's,UEFA Women's Euro,2022,1.0,1.0,109.0,24.0,6.0,83.0,0.0,10.0,18.0,3.0,18.0,0.0,4.0,11.0,0.0,1.0,2.0,11.0,0.0,0.0,0.0,55.0,0.0,0.0,48.0,0.0,10.0,3.0
Julia Simic,West Ham United LFC,FA Women's Super League,2018/2019,0.0,0.0,395.0,76.0,18.0,420.0,0.0,11.0,26.0,27.0,32.0,0.0,12.0,13.0,0.0,2.0,8.0,20.0,0.0,0.0,0.0,439.0,0.0,0.0,165.0,0.0,12.0,3.0
Julia Simic,West Ham United LFC,FA Women's Super League,2019/2020,0.0,0.0,108.0,19.0,5.0,81.0,1.0,5.0,2.0,2.0,6.0,0.0,3.0,3.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,100.0,0.0,0.0,28.0,0.0,2.0,2.0
Julia Spetsmark,Manchester City WFC,FA Women's Super League,2018/2019,0.0,0.0,23.0,6.0,2.0,20.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,12.0,1.0,0.0,1.0
Julia Stierli,Switzerland Women's,UEFA Women's Euro,2022,0.0,0.0,9.0,3.0,0.0,9.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,18.0,0.0,0.0,12.0,0.0,0.0,0.0
Julia Stierli,Switzerland Women's,UEFA Women's Euro,2025,0.0,0.0,63.0,6.0,2.0,60.0,10.0,0.0,0.0,1.0,9.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,83.0,0.0,0.0,22.0,0.0,2.0,3.0
Julia Stierli,Switzerland Women's,Women's World Cup,2023,1.0,0.0,234.0,7.0,8.0,216.0,20.0,1.0,0.0,0.0,7.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,266.0,0.0,0.0,34.0,2.0,0.0,0.0
Julia Zigiotti-Olme,Sweden Women's,UEFA Women's Euro,2025,1.0,0.0,84.0,14.0,9.0,79.0,4.0,0.0,3.0,7.0,23.0,0.0,8.0,5.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,125.0,1.0,1.0,71.0,0.0,1.0,1.0
Julia Zigiotti-Olme,Sweden Women's,Women's World Cup,2019,0.0,0.0,67.0,12.0,6.0,58.0,4.0,1.0,3.0,7.0,12.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,57.0,0.0,5.0,0.0
Julie Beth Ertz,Chicago Red Stars,NWSL,2018,1.0,0.0,131.0,29.0,13.0,150.0,8.0,1.0,0.0,3.0,14.0,0.0,5.0,2.0,0.0,0.0,6.0,1.0,1.0,0.0,0.0,209.0,0.0,0.0,40.0,0.0,3.0,0.0
Julie Beth Ertz,United States Women's,Women's World Cup,2019,0.0,0.0,151.0,23.0,9.0,158.0,29.0,4.0,6.0,8.0,24.0,0.0,4.0,2.0,0.0,1.0,5.0,3.0,0.0,0.0,0.0,180.0,0.0,0.0,53.0,0.0,12.0,2.0
Julie Beth Ertz,United States Women's,Women's World Cup,2023,1.0,0.0,162.0,18.0,10.0,157.0,24.0,0.0,0.0,1.0,9.0,0.0,2.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,206.0,1.0,1.0,16.0,1.0,9.0,0.0
Julie Biesmans,Belgium Women's,UEFA Women's Euro,2022,0.0,0.0,97.0,19.0,3.0,97.0,15.0,1.0,2.0,7.0,11.0,0.0,2.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,134.0,1.0,1.0,54.0,0.0,0.0,1.0
Julie Biesmans,Bristol City WFC,FA Women's Super League,2018/2019,2.0,0.0,289.0,117.0,34.0,369.0,42.0,15.0,19.0,30.0,68.0,0.0,20.0,13.0,0.0,4.0,23.0,21.0,0.0,0.0,0.0,491.0,0.0,0.0,428.0,0.0,8.0,0.0
Julie Blakstad,Norway Women's,UEFA Women's Euro,2022,0.0,0.0,79.0,19.0,4.0,86.0,13.0,2.0,9.0,3.0,20.0,0.0,5.0,4.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,120.0,0.0,0.0,60.0,0.0,1.0,2.0
Julie Blakstad,Norway Women's,Women's World Cup,2023,0.0,0.0,30.0,4.0,7.0,23.0,3.0,4.0,4.0,2.0,5.0,0.0,3.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,23.0,0.0,0.0,31.0,0.0,0.0,1.0
Julie Nelson,Northern Ireland,UEFA Women's Euro,2022,0.0,0.0,55.0,7.0,5.0,56.0,13.0,0.0,0.0,2.0,8.0,0.0,3.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,20.0,0.0,1.0,2.0
Julie Piga,Italy Women's,UEFA Women's Euro,2025,0.0,0.0,18.0,2.0,2.0,18.0,4.0,0.0,1.0,0.0,9.0,0.0,1.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,35.0,1.0,1.0,9.0,0.0,0.0,0.0
Julieta Micaela Cruz Navarrete,Argentina Women's,Women's World Cup,2023,0.0,0.0,43.0,6.0,4.0,42.0,0.0,0.0,3.0,0.0,9.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,63.0,1.0,1.0,15.0,0.0,0.0,1.0
Juliette Kemppi,Bristol City WFC,FA Women's Super League,2018/2019,0.0,0.0,349.0,27.0,7.0,142.0,7.0,18.0,12.0,1.0,27.0,0.0,2.0,3.0,0.0,3.0,4.0,21.0,0.0,0.0,0.0,155.0,0.0,0.0,189.0,0.0,7.0,9.0
Juliette Kemppi,WNT Finland,UEFA Women's Euro,2022,0.0,0.0,29.0,2.0,2.0,12.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,15.0,0.0,0.0,18.0,0.0,1.0,0.0
Jun Endo,Japan Women's,Women's World Cup,2019,0.0,0.0,88.0,9.0,7.0,78.0,3.0,2.0,11.0,3.0,9.0,0.0,1.0,3.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,78.0,0.0,0.0,45.0,0.0,2.0,2.0
Jun Endo,Japan Women's,Women's World Cup,2023,1.0,0.0,190.0,11.0,7.0,179.0,8.0,5.0,11.0,6.0,14.0,0.0,1.0,2.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,241.0,0.0,0.0,42.0,1.0,2.0,2.0
Jung-Mi Kim,Korea Republic Women's,Women's World Cup,2023,0.0,0.0,7.0,13.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,31.0,2.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0
Justine Kvaleng Kielland,Norway Women's,UEFA Women's Euro,2025,1.0,0.0,29.0,3.0,1.0,25.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,9.0,0.0,1.0,0.0
Justine Vanhaevermaet,Belgium Women's,UEFA Women's Euro,2022,2.0,0.0,119.0,22.0,11.0,108.0,26.0,5.0,6.0,3.0,19.0,0.0,3.0,2.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,146.0,0.0,0.0,67.0,0.0,3.0,1.0
Justine Vanhaevermaet,Belgium Women's,UEFA Women's Euro,2025,0.0,0.0,49.0,16.0,7.0,49.0,8.0,1.0,4.0,2.0,7.0,1.0,3.0,1.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,77.0,1.0,1.0,44.0,1.0,3.0,1.0
Jutta Rantala,WNT Finland,UEFA Women's Euro,2025,2.0,0.0,23.0,2.0,0.0,16.0,2.0,1.0,1.0,2.0,5.0,0.0,1.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,17.0,0.0,0.0,19.0,0.0,0.0,0.0
Jéssica da Silva,Portugal Women's,UEFA Women's Euro,2022,0.0,0.0,117.0,23.0,11.0,98.0,0.0,17.0,17.0,3.0,15.0,0.0,5.0,4.0,0.0,2.0,2.0,19.0,0.0,0.0,0.0,47.0,1.0,1.0,61.0,0.0,5.0,1.0
Jéssica da Silva,Portugal Women's,UEFA Women's Euro,2025,0.0,0.0,46.0,10.0,2.0,36.0,0.0,3.0,4.0,3.0,5.0,0.0,1.0,1.0,0.0,1.0,2.0,10.0,0.0,0.0,0.0,29.0,1.0,1.0,28.0,0.0,3.0,1.0
Jéssica da Silva,Portugal Women's,Women's World Cup,2023,2.0,0.0,154.0,16.0,9.0,109.0,0.0,12.0,19.0,2.0,17.0,0.0,2.0,2.0,0.0,0.0,4.0,18.0,0.0,0.0,0.0,62.0,1.0,1.0,73.0,0.0,6.0,1.0
Kadeisha Buchanan,Canada Women's,Women's World Cup,2019,1.0,0.0,167.0,22.0,3.0,174.0,10.0,2.0,6.0,1.0,15.0,0.0,3.0,8.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,216.0,0.0,0.0,21.0,1.0,2.0,0.0
